,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
118,J144307.78+010600.0,JINGLE109,109,1458-301-1-0641-0197,1237651735237951685,603484857925920768,536,52024,9,220.782444,1.100021,0.03383,1e-05,148.63872,2,-0.25722808,-0.39830223,8.92575,8.775144,8.72863,10.312676,10.22,0.06500006,10.340188,10.495961,0.049144432,10.32,0.08500004,10.306595,0.09219551,10.346819,0.20438102,8.530049,2.4895458,0.3147149,73.19811,7.0145593,3.1434836,6.544022,-0.0067399084,0.34884065,-0.128,0.175,0.110810764,0.0045325556,0.06784089,0.0035550287,0.042,0.035,-0.023509504,0.16731735,0.044315763,0.1105897,0.03703286,0.20951502,0.04289328,0.14612803,0.03722524,1.6935141,5.0486917,9.409241,12.42906,3,3,1,1,1,1,0.0297,0.0059,5.9,0.0291,0.0059,7.8486676,0.08805283,0.0,0.0,0.0,0.0,10.104533,10.330211,7.543014,7.4332895,0,0.9009915,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,0.0,0.0,0,0,0.0,0.0,0.4950404763221741,0.04562622308731079,36.964298248291016,11.349853515625,8.02126,0.043869,0.042155,0.7070906392562923,0.03568611726338885
119,J131239.04+340354.5,JINGLE110,110,4576-301-3-0521-0098,1237665128011858018,2356633913402615808,2093,53818,456,198.162676,34.065152,0.03404,1e-05,149.58455,1,-0.5491001,-0.3357073,8.582252,8.661714,8.57687,9.892042,9.582,0.03249979,9.77181,10.207504,0.06337602,9.68,0.09499979,9.7062645,0.0685029,9.829063,0.16585799,7.384349,2.5322297,0.62520397,51.91914,11.5067625,5.1450205,7.7588334,0.047520097,0.25858128,0.012,0.105000004,0.31322902,0.01055102,0.2560496,0.014751441,0.187,0.044999994,0.14343666,-0.09151498,0.09114823,0.07918126,0.036191206,-0.13076827,0.11737689,0.07188199,0.04048508,0.29314703,,9.094597,13.325164,5,3,1,1,1,1,0.0189,0.0049,4.6,0.0185,0.0049,7.657456,0.11502935,0.0,0.0,0.0,0.0,10.154005,10.01157,8.266516,7.6657686,0,0.83741283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0,0,0.0,0.0,0.5191134214401245,0.04010055586695671,24.647014617919922,15.212542533874512,8.185015,0.10223600000000001,0.110856,0.5642946710771235,0.01814423183609324
120,J130801.65+264555.3,JINGLE111,111,5087-301-3-0287-0062,1237667322724810814,2524298996898359296,2242,54153,114,197.006892,26.765377,0.03406,1e-05,149.67465,1,-0.28199658,-0.57349265,8.890568,8.823278,8.757618,10.70976,10.42,0.03999996,10.347363,10.7157,0.04962157,10.66,0.07999992,10.679169,0.09164524,10.8007145,0.2159726,8.398112,2.4537075,0.6737848,48.180733,9.795993,4.333944,6.0845165,0.4767301,0.17281656,0.247,0.14,0.33160222,0.0072466754,0.28388524,0.008757201,0.292,0.01,0.7406898,0.26481783,0.103853025,0.40823996,0.044108033,0.29003462,0.109130405,0.4409091,0.04563239,0.79283994,3.9185476,9.488138,0.0,1,1,1,1,0,1,0.0079,0.0043,4.3,0.0067,0.0043,7.216882,0.2787263,0.0076,7.2716208,0.108573616,4.0,10.432474,10.404321,6.5919595,7.1583624,2,0.88482565,0.00333,1.545,2,8.83365,0.0,2.700001,2.9187713,4.35,9.56905,0.0,9.39,0.0,0.0,1,1,9.649483,-1.060277,0.5408627986907959,0.024916131049394608,54.03049087524414,23.704570770263672,8.016696000000001,0.035719,0.037454,0.6835456318742614,0.024295483377338088
121,J132619.34+261440.0,JINGLE112,112,5087-301-3-0315-0199,1237667322726645959,2526552165095335936,2244,53795,119,201.58059,26.244459,0.03409,1e-05,149.8098,1,-0.47301853,-0.4572049,8.6578245,8.724939,8.677654,9.656727,9.967,0.039000034,9.767264,10.216302,0.050572682,9.84,0.10500002,9.857848,0.077821255,10.115057,0.15682688,8.068333,2.3340335,0.41203943,66.77515,7.7677865,3.5364504,7.6182847,0.24469009,0.43727753,-0.458,0.16749999,-0.19578023,0.010104453,-0.14178452,0.011618468,-0.263,0.015000001,0.13534936,-0.45593196,0.07445048,-0.18045604,0.026320875,-0.4202164,0.09143041,-0.14266749,0.030159337,0.82021385,3.1881695,8.975532,11.925754,1,2,1,1,1,1,0.0162,0.0046,3.6,0.016,0.0046,7.595711,0.12485966,0.0,0.0,0.0,0.0,10.119824,9.787319,6.858402,7.4737787,0,0.8657016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,1,2,9.683104,0.026376724,0.4932953417301178,0.03387880697846413,28.53522300720215,16.930604934692383,7.945566,0.07913300000000001,0.08687,0.5966511423008808,0.024473921184573248
122,J132151.16+322612.6,JINGLE113,113,4623-301-6-0258-0093,1237665331468697693,2377973505187670016,2112,53534,265,200.463201,32.436846,0.03426,1e-05,150.57574,1,-0.44864947,-0.5239298,8.683965,8.754089,8.678795,10.199306,9.972,0.09899998,10.2228775,10.377199,0.050333768,10.14,0.09000015,10.147294,0.089407444,10.255353,0.21136238,8.202291,2.2786555,0.2573053,77.05885,7.8989687,3.5547938,7.7410145,0.080280095,0.23670642,-0.248,0.17,0.06982353,0.006194545,0.03853385,0.0064356634,0.037,0.052500002,0.29548422,0.1105897,0.047132734,-0.004364801,0.05702856,0.1492191,0.04928164,0.033423774,0.060318675,1.3281695,4.2466755,9.314002,11.69897,1,2,1,1,2,1,0.0064,0.0042,2.7,0.006,0.0042,7.174172,0.30400613,0.0,0.0,0.0,0.0,10.198378,10.174642,7.4086576,7.1673174,0,0.87473357,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0,0,0.0,0.0,0.5576828122138977,0.033751584589481354,49.40538024902344,17.53274917602539,7.936363,0.05628,0.059630999999999997,0.6915453154381781,0.027892252882708853
123,J133933.35+295949.4,JINGLE114,114,4599-301-1-0216-0189,1237665225702375613,2357706212671252480,2094,53851,261,204.888956,29.997077,0.03446,1e-05,151.47707,2,-0.10795403,-0.18631841,9.165134,8.755076,8.772991,11.154546,10.59,0.06500006,10.680162,10.846184,0.04872704,11.17,0.125,11.023036,0.09095955,11.356296,0.21634965,8.458649,2.3073885,0.32364652,72.60685,11.887042,5.370346,9.986554,0.17363009,0.5361153,-0.468,1.91,0.36719048,0.005117398,0.35807246,0.0052239164,0.242,0.01,0.31646237,0.17026173,0.09683593,0.30535138,0.045149427,0.20682588,0.0998068,0.346353,0.04695075,1.5596967,4.6620674,9.673282,12.7863455,2,3,1,1,1,1,0.0008,0.005,1.5,0.0005,0.005,6.1001744,4.3429446,0.0,0.0,0.0,0.0,10.445696,10.438067,7.8830023,7.7134905,0,0.8115209,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.556923,0.14929178,1,1,10.002154,-1.1523914,0.4910261034965515,0.06481059640645981,41.82712173461914,7.703757286071777,8.187445,0.043254,0.043237,0.9040427723206391,0.05965872936665561
124,J130856.37+282409.4,JINGLE115,115,4646-301-1-0033-0098,1237665427553845346,2261991527339288576,2009,53904,213,197.234887,28.40262,0.03457,1e-05,151.97292,1,-0.3764475,-0.39182517,8.767299,8.7349205,8.693825,10.035746,10.04,0.089000225,10.123371,10.264612,0.049852103,10.0,0.07999992,10.089993,0.095775604,9.90808,0.23583823,8.349947,2.3683171,0.19797868,81.338585,6.348414,2.8684013,6.5940304,-0.2323599,0.3152869,-0.348,0.14249998,-0.20510854,0.0038308129,-0.21230261,0.0032759584,-0.228,0.050000004,-0.24032402,-0.045757502,0.04825494,-0.119186416,0.034286406,0.00432137,0.0472994,-0.07058106,0.030656079,2.5305605,5.8308225,9.156562,0.0,1,1,1,1,1,1,0.0073,0.002,3.6,0.0071,0.002,7.2553015,0.12233648,0.0,0.0,0.0,0.0,9.88299,10.025306,7.326215,7.308351,0,0.90516603,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0,0,0.0,0.0,0.4833167493343353,0.08388055115938187,26.76841163635254,5.900276184082031,7.8570839999999995,0.037718,0.040244999999999996,0.7480582242737924,0.0567246805180932
125,J130919.67+343451.4,JINGLE116,116,4576-301-4-0516-0078,1237665128548401230,2269837365675583488,2016,53799,84,197.331976,34.580954,0.03462,1e-05,152.19833,3,0.07645005,0.15498546,9.532701,8.704868,8.778118,10.82252,10.71,0.06500006,10.692539,10.756132,0.048442937,10.8,0.075000286,10.7409115,0.091545105,10.809134,0.19000226,9.155632,3.0829172,0.3526124,70.69609,6.5197277,2.561204,3.9702072,-0.77088994,0.6055453,-0.908,1.8725,-0.51591724,0.022600021,-0.5221357,0.013798061,-0.823,0.095,-0.32234743,-0.229148,0.11041386,-0.28399667,0.025055451,-0.18045604,0.111863725,-0.24412514,0.022857603,1.5186033,6.6352696,9.1332655,13.535113,4,3,1,1,1,1,0.0069,0.0031,3.9,0.0069,0.0031,7.2441797,0.19511782,0.0,0.0,0.0,0.0,9.886861,9.905796,7.346664,6.9918017,0,0.9573492,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0,0,0.0,0.0,0.3137596845626831,0.0662662535905838,14.854255676269531,4.9954047203063965,7.834738000000001,0.061511,0.061813,0.7442393828472855,0.10619716135921754
126,J134140.38+255326.9,JINGLE117,117,4670-301-3-0058-0162,1237665531708440738,2528814409799723008,2246,53767,157,205.418286,25.890815,0.03467,1e-05,152.42375,1,-0.48597223,-0.294265,8.644322,8.6686535,8.557829,9.474655,9.517,0.09499979,9.539327,9.835931,0.05869957,9.48,0.10999966,9.521198,0.07904959,9.692389,0.13914181,7.5982747,1.9939588,0.6765504,47.961826,7.132418,3.5739353,6.1512866,-0.3318799,0.3197719,-0.718,0.25999996,-0.4401323,0.013535145,-0.5220215,0.018306281,-0.528,0.037499994,-0.24996898,-0.7447275,0.072382405,-0.537602,0.044927016,-0.7695511,0.10218693,-0.537602,0.05990269,0.33913872,2.191984,8.484962,7.9479938,1,2,1,1,1,1,0.0086,0.0021,4.1,0.0085,0.0021,7.336035,0.10729627,0.0,0.0,0.0,0.0,9.797079,9.46568,6.5058126,7.195346,0,0.88251156,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,0,0,0.0,0.0,0.47587671875953674,0.06388659030199051,21.11107635498047,7.960772514343262,7.665777,0.10814000000000001,0.154277,0.5601296254757684,0.04019380087164697
127,J134308.83+302015.8,JINGLE118,118,4599-301-2-0220-0084,1237665226239508564,2357768060200314880,2094,53851,486,205.786813,30.337732,0.03474,1e-05,152.73936,1,-0.2812553,-0.6527779,8.891603,8.8488865,8.766521,11.209548,11.02,0.01,10.939126,11.237744,0.04912343,11.14,0.09499979,11.0902,0.095191,11.217408,0.20204799,8.516653,2.5875378,0.5331197,58.57032,17.201086,7.6235137,11.347375,1.3660201,0.08424026,1.197,0.15749997,0.9704023,0.0045134355,0.9218885,0.0055092843,1.182,0.01,1.0551646,1.1159432,0.038574394,0.98407704,0.050006934,1.1550323,0.039508943,1.0187005,0.05199886,1.124272,4.059368,10.175297,12.035715,1,2,1,1,0,1,0.218,0.0274,11.8,0.2108,0.0274,8.732284,0.05645004,0.0577,8.169588,0.0549454,7.9041095,11.146365,11.294907,8.48649,8.0759115,2,0.7416664,0.00958,6.373,1,9.420628,0.09692214,4.7998495,3.1221957,4.35,10.156027,0.09692214,10.17,11.396016,0.14917298,0,0,0.0,0.0,0.6657523512840271,0.026432594284415245,62.2531623840332,27.54161262512207,8.793042999999999,0.023166,0.020971,0.8731427889335407,0.02726702348142732
128,J134229.72+341303.4,JINGLE119,119,4576-301-6-0561-0122,1237665129625092218,2283396818265991168,2028,53818,261,205.623844,34.217636,0.03479,1e-05,152.96486,1,-0.4857084,-0.301998,8.644595,8.671212,8.6079445,9.787592,9.692,0.14750004,9.759482,10.080804,0.050969217,9.79,0.10500002,9.844579,0.08803511,9.986147,0.16038835,8.076529,2.2904294,0.42059267,66.20777,6.033254,2.7943308,5.365618,-0.054189906,0.24065298,-0.388,0.11250001,-0.1485196,0.009508895,-0.22307813,0.012522377,-0.243,0.03999999,0.012024135,-0.4685211,0.06386684,-0.23657201,0.029951345,-0.48148605,0.078962624,-0.22184873,0.028952964,0.5058535,2.6921759,8.861606,0.0,1,1,1,1,1,1,0.0186,0.0036,5.4,0.0184,0.0036,7.674512,0.08497065,0.0,0.0,0.0,0.0,10.04636,9.721233,6.736816,7.369587,0,0.92396504,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0,0,0.0,0.0,0.4717552959918976,0.024691849946975708,57.732479095458984,20.24652862548828,7.785566,0.072641,0.077919,0.5683151123649001,0.017732381348943616
129,J131901.33+275330.1,JINGLE120,120,5115-301-6-0178-0091,1237667444587364443,2525558756322863104,2243,53794,601,199.755549,27.891702,0.03484,2e-05,153.19032,0,-0.27349025,-99.0,8.902513,-99.0,8.676506,10.243736,9.962,0.11400032,10.242582,10.488672,0.05599406,10.29,0.10500002,10.291591,0.093045235,10.527502,0.1904397,7.9699907,2.6042047,0.5817966,55.114372,10.866217,4.8350773,7.5037827,0.050020095,0.3271721,-0.103,0.14999999,0.19215292,0.013306948,0.13403925,0.014366286,0.087,0.055000003,0.50162274,-0.29242983,0.0766402,0.0128372125,0.042164516,-0.33724216,0.09441184,0.02118928,0.045497518,0.34748918,3.222315,9.130289,12.211807,1,2,1,1,1,1,-0.0096,0.0061,3.2,-0.01,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,10.4332075,10.018701,6.989556,7.748033,0,0.8507851,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,1,1,10.090173,-0.1535635,0.4255753755569458,0.07586062699556351,17.59954071044922,5.918703556060791,8.342139999999999,0.11483299999999999,0.143269,0.6419696905916024,0.06904063985815327
130,J121017.87-003104.4,JINGLE121,121,745-301-2-0159-0153 ,1237648720695001218,322014828598159360,286,51999,27,182.574492,-0.517903,0.03487,1e-05,153.32562,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.7764435,11.077824,10.88,0.01,10.839278,11.042256,0.048835162,11.01,0.07999992,11.023469,0.0993495,-99.0,-99.0,8.825271,3.0988092,0.3856523,68.519264,11.469111,4.9182796,7.5734863,0.4267301,0.44418687,-0.163,0.685,0.27287623,0.004854377,0.23359136,0.0055841897,0.037,0.0125,0.31285638,0.35983548,0.08344523,0.3856063,0.02144664,0.40140054,0.08616954,0.4281348,0.02106652,1.7026598,6.207303,9.676233,0.0,1,1,1,1,1,1,0.0022,0.0087,4.3,0.0017,0.0087,6.642189,2.222566,0.0,0.0,0.0,0.0,10.514225,10.512685,8.04556,7.8200045,0,0.86936396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,8.648952,0.18106693,0,0,0.0,0.0,0.8957492113113403,0.25125962495803833,30.47923469543457,3.589674234390259,8.435572,0.043494,0.04359,1.0090907084174194,0.0888608314703227
131,J131313.45+335903.9,JINGLE122,122,4576-301-3-0522-0010,1237665128011923466,2356652055344474112,2093,53818,522,198.306065,33.984434,0.03513,1e-05,154.49843,1,-0.3386374,-0.5055306,8.8146305,8.783405,8.778687,11.14105,10.79,0.10000038,10.558916,11.03713,0.048599932,11.01,0.119999886,10.972777,0.09703636,11.183449,0.19295362,8.213741,2.1716187,0.5632133,56.447906,18.871756,9.543547,14.104246,0.2250001,0.37871078,0.242,0.39249998,0.5858602,0.0065206545,0.5367177,0.007961616,0.517,0.03999999,0.7845294,0.57170886,0.045408808,0.5428254,0.019910349,0.60422605,0.047534715,0.5728716,0.020901874,0.9861342,4.280642,9.805263,13.325164,1,2,1,1,0,1,0.0265,0.0082,7.2,0.0255,0.0082,7.824899,0.13965549,0.013,7.5323024,0.063473806,6.8421054,10.857954,10.69688,7.671681,7.8787518,2,0.6576692,0.00337,1.589,1,8.82719,0.11346986,4.020505,3.0906806,4.35,9.56259,0.11346986,9.38,0.0,0.0,0,0,0.0,0.0,0.4646817743778229,0.038002319633960724,40.13866424560547,12.837926864624023,8.560149000000001,0.039083,0.040986,0.676491652582418,0.03587038649473085
132,J133213.68+265659.9,JINGLE191,191,5087-301-5-0323-0065,1237667323800911937,2527769331396274176,2245,54208,451,203.057038,26.949977,0.03529,1e-05,155.22035,2,-0.098918475,-0.015312316,9.181214,8.703245,8.759884,10.502327,10.44,0.06,10.479829,10.411983,0.051683683,10.59,0.089999676,10.529767,0.09677982,10.73561,0.22666347,8.629228,2.3379927,0.46252042,63.40544,7.8642,3.5033321,5.915184,0.7340601,0.45614517,0.862,0.15499997,0.45952615,0.003536931,0.44587964,0.0022327297,0.227,0.04,1.308539,0.7512791,0.023100771,0.7767012,0.015977388,0.8014037,0.022640945,0.8267225,0.016180867,2.8346686,6.003118,9.766409,12.414973,1,2,1,1,1,1,0.042,0.0136,3.8,0.0386,0.0136,8.008995,0.15301567,0.0149,7.5955944,0.1661395,2.6140351,10.934421,10.699404,7.1417093,7.5696077,2,0.9074299,0.00376,2.026,1,8.936688,0.11666211,3.8996186,4.142419,4.35,9.672089,0.11666211,9.9,6.0474033,0.14195392,0,0,0.0,0.0,0.6157408356666565,0.031424012035131454,52.4274787902832,21.125547409057617,8.210506,0.033574,0.034857,0.8810885180579933,0.03240591933329043
133,J132616.00+333540.8,JINGLE123,123,4576-301-3-0540-0101,1237665128013103205,2378057892705101824,2112,53534,572,201.566686,33.594668,0.03552,1e-05,156.25844,1,-0.5061233,-0.47876215,8.623844,8.721244,8.710224,10.198236,10.12,0.05000019,10.184975,10.536095,0.04848386,10.23,0.09000015,10.223749,0.09095812,10.408533,0.20496964,8.595569,2.6443775,0.483474,61.98816,5.453652,2.4940767,4.0837955,0.1562801,0.18198499,0.142,0.1275,0.40840632,0.0030197245,0.39810082,0.0033485063,0.292,0.015000001,0.39777902,0.4281348,0.030789532,0.30749604,0.07487836,0.47421625,0.030604642,0.350248,0.07755259,2.0003414,4.4814506,9.692551,0.0,1,1,1,1,1,1,0.035,0.0052,6.5,0.0345,0.0052,7.966017,0.06545888,0.0,0.0,0.0,0.0,10.429352,10.498173,7.819726,7.5802407,0,0.95080936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.8973553,0.1368701,0,0,0.0,0.0,0.5705135464668274,0.026101840659976006,46.34629440307617,24.786787033081055,8.143935,0.03274,0.032073000000000004,0.6966569369607095,0.02318515707088119
134,J132731.45+342008.2,JINGLE124,124,4576-301-5-0541-0209,1237665129086910673,2244001865459066880,1993,53762,303,201.881049,34.335611,0.03563,1e-05,156.75502,1,-0.7225892,-0.05531244,8.440302,8.516471,8.423828,9.132508,9.087,0.047500134,9.277304,9.63963,0.061950557,9.38,0.2949996,9.263615,0.09822416,9.278502,0.15120278,7.6337595,2.5963664,0.22575052,79.27227,5.5012083,2.5233412,5.4843006,-0.29867992,0.27372307,-0.433,0.6475,-0.5932275,0.018107615,-0.5030922,0.015790975,-0.543,0.049999997,-0.5787949,-0.88605666,0.100221805,-0.69897,0.043429445,-0.85387194,0.0930631,-0.65757734,0.05922197,0.5140128,1.0871779,8.421848,13.407755,8,3,1,1,1,1,0.0065,0.0037,2.0,0.0063,0.0037,7.230294,0.25506184,0.0,0.0,0.0,0.0,9.375672,9.37767,7.7881813,7.123198,0,0.9294551,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0,0,0.0,0.0,0.41350099444389343,0.047652341425418854,21.72264289855957,9.465472221374512,7.668021,0.102621,0.119423,0.5313457955796844,0.023659088290652008
135,J132156.64+285039.4,JINGLE125,125,4649-301-3-0116-0044,1237665441517928492,2254090979273369600,2002,53471,143,200.486002,28.844302,0.03574,1e-05,157.2517,2,-0.09763905,-0.19415328,9.183508,8.760884,8.77832,10.865244,10.72,0.034999847,10.758897,10.962626,0.04924981,10.82,0.09000015,10.84158,0.09002781,10.942423,0.2132336,8.934594,3.1511586,0.82042736,35.21486,7.6116943,3.3104358,4.4252524,0.7315401,0.30080295,0.552,0.12999998,0.38856965,0.008595284,0.31554163,0.0056099156,0.317,0.0325,0.6191749,0.5078559,0.06339081,0.5831988,0.07370532,0.5453071,0.066814534,0.6232493,0.07651855,1.1436955,5.0177155,9.6701975,0.0,1,1,1,2,2,1,0.0381,0.0103,4.6,0.037,0.0103,8.001904,0.120898195,0.012800001,7.540911,0.17643212,2.4615386,10.646379,10.639088,7.386469,7.4248815,2,0.9239488,0.0016894,1.240702,1,8.73482,0.08048389,5.982141,3.2899039,4.35,9.470221,0.08048389,9.64,3.5334785,0.14888227,1,1,9.761692,-1.1035519,0.5313268303871155,0.023362452164292336,56.61347961425781,24.83478546142578,8.307447,0.037771,0.037426,0.6908069962015219,0.02314346214189634
136,J115950.68-012255.0,JINGLE126,126,1140-301-6-0181-0009,1237650372092559369,0,331,52368,408,179.961198,-1.38195,0.03579,1e-05,157.4775,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.72863,10.2262745,10.22,0.049999714,10.231054,10.65164,0.04898403,8.15,0.29500008,8.622992,0.2545333,-99.0,-99.0,8.644755,2.4870982,0.63206494,51.402493,5.3668694,2.6373067,4.0641875,-0.6812299,0.07217252,-0.183,0.1125,0.4809731,0.004293745,0.42335933,0.0048153307,0.402,0.01,0.44175357,0.38381538,0.02691908,0.48000693,0.014380612,0.41497332,0.028396178,0.51587385,0.0145647535,1.1853548,3.7009356,9.680914,0.0,1,1,1,1,1,1,-0.0016,0.0094,2.6,-0.0016,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,10.45048,10.53466,7.1975536,7.4590907,0,0.9229712,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0,0,0.0,0.0,,,,,8.262578,0.04786,0.05061,,
137,J132240.39+325322.7,JINGLE127,127,4576-301-1-0536-0023,1237665126939099159,2377964434216740864,2112,53534,232,200.668302,32.889648,0.03589,1e-05,157.9291,0,-0.20333149,-99.0,9.00664,-99.0,8.7723465,10.764946,10.58,0.09499979,10.742806,-99.0,-99.0,10.93,0.09499979,10.901266,0.12532282,11.047206,0.2274322,8.32134,1.987258,0.6952336,46.463497,11.463707,5.79911,8.9370165,0.23048009,0.6187242,0.062,0.25,-0.07324252,0.018593233,-0.19322388,0.023044197,0.447,0.022500008,0.37911913,0.510545,0.03485079,0.45178643,0.039899845,0.55145,0.03659785,0.48995847,0.040759027,-99.0,4.603504,9.731572,14.2156,7,3,1,1,0,1,0.0198,0.007,5.3,0.0194,0.007,7.725237,0.15670419,0.0,0.0,0.0,0.0,10.508661,10.619927,7.945652,7.686189,0,0.7886482,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,1.9648192,0.117892474,0,0,0.0,0.0,1.1546730995178223,0.2545682191848755,48.52259826660156,4.555757999420166,8.401539,0.035696,0.03539,0.901913293956442,0.0518332172505061
138,J130428.23+264019.0,JINGLE128,128,5087-301-3-0282-0095,1237667322724483167,2524316589084403712,2242,54153,178,196.117638,26.671962,0.03595,1e-05,158.2001,2,-0.25904965,-0.4728509,8.923121,8.798416,8.774742,10.767143,10.62,0.10500002,10.658345,-99.0,-99.0,10.73,0.09000015,10.7155,0.09000921,10.98946,0.18941993,8.51537,2.2921958,0.48521128,61.87005,10.298404,4.864454,8.183691,-0.20222992,0.44401658,0.172,0.21,0.039046813,0.0165095,-0.08535638,0.021784099,0.412,0.042500004,0.8152474,0.36361197,0.045121502,0.28780174,0.020147681,0.39445168,0.049033247,0.3138672,0.023190482,-99.0,4.3667364,9.605781,10.6173,1,2,1,1,1,1,0.0081,0.0055,4.9,0.0072,0.0055,7.296257,0.33175272,0.0085,7.3683434,0.0868589,5.0,10.705559,10.390228,7.246095,7.655042,2,0.8420108,0.00187,0.635,2,8.568111,0.0,2.2807186,2.927217,4.35,9.303511,0.0,9.33,0.0,0.0,1,1,10.170297,-0.5968466,0.4688335061073303,0.04311412200331688,26.818479537963867,11.89604663848877,8.360623,0.042208999999999997,0.047370999999999996,0.6516039128772643,0.04188877225557633
139,J115736.61+010826.7,JINGLE129,129,2029-301-6-0227-0057,1237648722841108622,320980736754608128,285,51930,361,179.402561,1.140775,0.0362,1e-05,159.32953,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.765984,10.644326,10.5,0.01,10.431851,10.582698,0.048816442,10.49,0.089999676,10.481949,0.09550238,-99.0,-99.0,8.676149,2.5960472,0.4741404,62.621075,7.936821,3.4579642,5.009549,-0.020179905,0.29595524,-0.018,0.15,-0.04237516,0.0063556824,-0.09969702,0.0047276244,-0.183,0.01,-0.094565675,-0.07572073,0.06204207,0.07918126,0.021714723,-0.040958595,0.066814534,0.120573945,0.023030767,1.3208727,5.4500465,9.278318,0.0,1,1,1,1,1,1,0.0042,0.004,1.9,0.0037,0.004,7.013305,0.46950758,0.0,0.0,0.0,0.0,10.095281,10.172603,7.638134,7.239049,0,0.9297199,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,8.648952,0.18106693,0,0,0.0,0.0,0.19004908204078674,0.012541509233415127,42.769901275634766,16.204816818237305,7.961378,0.05701900000000001,0.061912,0.6655812110853974,0.04180339865608333
