dr7objid,dr8objid,objid
588023668093419610,1237667914341613645,1237667914341613645
588023668093485065,1237667914341679112,1237667914341679112
588023668093485105,1237667914341679146,1237667914341679146
588023668093485168,1237667914341679208,1237667914341679208
588023668093550629,1237667914341744673,1237667914341744673
588023668093616298,1237667914341810354,1237667914341810354
588023668094533714,1237667914342727760,1237667914342727760
588023668094664784,1237667914342858832,1237667914342858832
588023668094926999,1237667914343121026,1237667914343121026
588023668094992573,1237667914343186661,1237667914343186661
588023668095058077,1237667914343252136,1237667914343252136
588023668095254697,1237667914343448663,1237667914343448663
588023668095254674,1237667914343448759,1237667914343448759
588023668095451222,1237667914343645303,1237667914343645303
588023668096499837,1237667914344693876,1237667914344693876
588023668096499846,1237667914344693885,1237667914344693885
588023668097286287,1237667914345480303,1237667914345480303
588023668097286325,1237667914345480498,1237667914345480498
588023669709013158,1237667915957207163,1237667915957207163
588023668097417444,1237667914345611509,1237667914345611509
588023669709930743,1237667915958124738,1237667915958124738
588023669709996043,1237667915958190170,1237667915958190170
588023669710061571,1237667915958255702,1237667915958255702
588023669710127154,1237667915958321185,1237667915958321185
588023669710454895,1237667915958648897,1237667915958648897
588023669710848180,1237667915959042208,1237667915959042208
588023668097810673,1237667914346004693,1237667914346004693
588023670241034271,1237667916489228310,1237667916489228310
588023670241034360,1237667916489228447,1237667916489228447
588023670241296589,1237667916489490658,1237667916489490658
588023670241427678,1237667916489621748,1237667916489621748
587742190443036759,1237667911667941453,1237667911667941453
587742190443692128,1237667911668596816,1237667911668596816
587742190447034398,1237667911671939112,1237667911671939112
588023668100169859,1237667914348363892,1237667914348363892
588023668100432008,1237667914348625979,1237667914348625979
588023668100694162,1237667914348888201,1237667914348888201
587742190447558723,1237667911672463415,1237667911672463415
587742190449197185,1237667911674101845,1237667911674101845
587742190449459291,1237667911674364038,1237667911674364038
588023668637237359,1237667914885431382,1237667914885431382
588023668640317464,1237667914888511506,1237667914888511506
588023669166178423,1237667915414372476,1237667915414372476
588023669166178452,1237667915414372516,1237667915414372516
588023669166243942,1237667915414437955,1237667915414437955
588023669166440503,1237667915414634544,1237667915414634544
588023669166637193,1237667915414831228,1237667915414831228
588023669166637210,1237667915414831250,1237667915414831250
588023669167751224,1237667915415945270,1237667915415945270
588023669167882390,1237667915416076427,1237667915416076427
588023669167947959,1237667915416142069,1237667915416142069
588023669168210103,1237667915416404152,1237667915416404152
588023669168341184,1237667915416535259,1237667915416535259
588023669168406735,1237667915416600842,1237667915416600842
588023669168406748,1237667915416600857,1237667915416600857
588023669168472287,1237667915416666357,1237667915416666357
588023669168537660,1237667915416731700,1237667915416731700
588023669168603271,1237667915416797372,1237667915416797372
588023669168603354,1237667915416797454,1237667915416797454
588023669168668882,1237667915416863003,1237667915416863003
588023669169651843,1237667915417845867,1237667915417845867
588023669169782893,1237667915417977097,1237667915417977097
588023669170438328,1237667915418632388,1237667915418632388
588023669170634851,1237667915418828864,1237667915418828864
588023669170897050,1237667915419091073,1237667915419091073
588023669170897110,1237667915419091112,1237667915419091112
588023669171028095,1237667915419222123,1237667915419222123
588023669171093667,1237667915419287696,1237667915419287696
588023669171290176,1237667915419484204,1237667915419484204
588023669171290343,1237667915419484330,1237667915419484330
588023669171486845,1237667915419680862,1237667915419680862
588023669171486940,1237667915419680953,1237667915419680953
588023669171749104,1237667915419943132,1237667915419943132
588023669172076725,1237667915420270753,1237667915420270753
588023669172600964,1237667915420794994,1237667915420794994
588023669172928540,1237667915421122580,1237667915421122580
588023669172928672,1237667915421122690,1237667915421122690
588023669173518434,1237667915421712442,1237667915421712442
588023669176270862,1237667915424464901,1237667915424464901
588023669176401927,1237667915424596041,1237667915424596041
588023669176664187,1237667915424858216,1237667915424858216
588023669704294522,1237667915952488557,1237667915952488557
588023669704622104,1237667915952816174,1237667915952816174
588023669704622171,1237667915952816263,1237667915952816263
588023669704622277,1237667915952816347,1237667915952816347
588023669704687727,1237667915952881801,1237667915952881801
588023669704753299,1237667915952947388,1237667915952947388
588023669704884293,1237667915953078317,1237667915953078317
588023669704949884,1237667915953143977,1237667915953143977
587742549604303051,1237668270829207712,1237668270829207712
587742549606137976,1237668270831042691,1237668270831042691
587742549606269077,1237668270831173789,1237668270831173789
587742549606596742,1237668270831501448,1237668270831501448
588023670778691683,1237667917026885702,1237667917026885702
588023670779019435,1237667917027213473,1237667917027213473
588023670779215947,1237667917027409998,1237667917027409998
588023670779347092,1237667917027541117,1237667917027541117
588023669706195139,1237667915954389209,1237667915954389209
588023669706260563,1237667915954454593,1237667915954454593
588023669706260619,1237667915954454669,1237667915954454669
588023669706326201,1237667915954520242,1237667915954520242
588023669706391675,1237667915954585711,1237667915954585711
588023669706391619,1237667915954585742,1237667915954585742
588023669706391714,1237667915954585876,1237667915954585876
588023669706522720,1237667915954716761,1237667915954716761
588023669706850499,1237667915955044523,1237667915955044523
588023669706850505,1237667915955044527,1237667915955044527
588023670779412694,1237667917027606759,1237667917027606759
588023669707047069,1237667915955241091,1237667915955241091
588023670779412815,1237667917027606886,1237667917027606886
588023670779478115,1237667917027672160,1237667917027672160
588023670779543708,1237667917027737747,1237667917027737747
588023670779609257,1237667917027803321,1237667917027803321
588023669707178088,1237667915955372151,1237667915955372151
588023669707243643,1237667915955437668,1237667915955437668
588023669707243749,1237667915955437772,1237667915955437772
588023669707374724,1237667915955568873,1237667915955568873
588023669707374777,1237667915955568918,1237667915955568918
588023669707374818,1237667915955568964,1237667915955568964
588023669707571353,1237667915955765399,1237667915955765399
588023669707571373,1237667915955765452,1237667915955765452
588023670779740333,1237667917027934397,1237667917027934397
588023670779805838,1237667917027999851,1237667917027999851
588023670779936899,1237667917028130985,1237667917028130985
588023670780592314,1237667917028786376,1237667917028786376
588023670780657713,1237667917028851743,1237667917028851743
588023670780854424,1237667917029048468,1237667917029048468
588023670780919897,1237667917029113974,1237667917029113974
588023670780985367,1237667917029179429,1237667917029179429
588023670780985516,1237667917029179576,1237667917029179576
588023670781313128,1237667917029507152,1237667917029507152
588023670781313168,1237667917029507255,1237667917029507255
588023670781968460,1237667917030162490,1237667917030162490
588023670782361820,1237667917030555856,1237667917030555856
588023720171077814,1237667966419271872,1237667966419271872
588023720171143237,1237667966419337276,1237667966419337276
588023720171208971,1237667966419403023,1237667966419403023
588023720171274397,1237667966419468477,1237667966419468477
588023720171470891,1237667966419665081,1237667966419665081
588023720172454037,1237667966420648094,1237667966420648094
588023669707571417,1237667915955765491,1237667915955765491
588023669707571417,1237667915955765496,1237667915955765496
588023669707702351,1237667915955896505,1237667915955896505
588023669707702351,1237667915955896505,1237667915955896505
588023669707767967,1237667915955961974,1237667915955961974
588023669707768021,1237667915955962032,1237667915955962032
588023669707767925,1237667915955962056,1237667915955962056
588023669708357726,1237667915956551770,1237667915956551770
588023669708554417,1237667915956748428,1237667915956748428
588023669708816634,1237667915957010711,1237667915957010711
588023669712486485,1237667915960680544,1237667915960680544
588023670238937270,1237667916487131304,1237667916487131304
588023668098334801,1237667914346528839,1237667914346528839
588023670239395965,1237667916487589995,1237667916487589995
588023670239985842,1237667916488179923,1237667916488179923
