,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,SAMPLE,AGCNR,SDSS,OBJID,SPECOBJID,PLATEID,MJD,FIBERID,RA,DEC,Z_SDSS,LUMDIST,INCL,NUVR_GEXT,D25_G,R50_R,R50KPC,R50_Z,R50_NUV,R50_NUV_ERR,R50_SFR,R50_SFR_ERR,MASS,MASS_ERR,MUST,CINDX,SFR_SDSS,SFR_SED,SFR_BEST,SFR_ERR,SFR_CASE,SFR_IR,SFR_IR_ERR,SSFR,DELTAMS_P10,DELTAMS_S16,DELTAMS_W12,DELTAMS_W14,D4000,N2HA,O3HB,BALMER,BALMER_ERR,AGNCLASS,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,Z_FIBER,HISRC,ZHI,W50COR,LOGMHI,LOGMHIMS,HICONF,GROUPID,ENVIRONMENT,NGROUP,LOGMHALO,LOGRNORM,FLAG_CO,XCO,XCO_G12,XCO_A16,XCO_A16_ERR,ICO,ICO_ERR,ICO_COR,ICO_COR_ERR,F_RECOV,LCO,LCO_ERR,LCO_COR,LCO_COR_ERR,RMS_CO,SN_CO,WCO,WCO_FLAG,Z_CO,WCO_TFR,WCO_TFR_ERR,WCO_TFR_FLAG,LOGMH2,LOGMH2_ERR,LIMLOGMH2,MH2_ERR,LOGMH2MS,LOGRMOL,FLAGRMOL,FLAG_CO21,ICO21,ICO21_ERR,ICO21_COR,LCO21,LCO21_ERR,LCO21_COR,RMS_CO21,SN_CO21,WCO21,WCO21_FLAG,Z_CO21,FLAG_APEX,QUAL_APEX,ICO_APEX,LCO_APEX,RMS_APEX,SN_APEX,WCO_APEX,ZCO_APEX,FLAG_IRAS,LIR,IRCOL,FLAG_PACS,WEIGHT,LOGLCO,LOGLCO_COR,LOGLCO_ERR,LOGLCO_COR_ERR,LOGLCO21,LOGLCO21_ERR
20,20,21,245,23194,H,200466,J103333.43+115216.9,588017704531853356,450587984010412032,1600,53090,348,158.3893,11.87138,0.034040000289678574,149.58456,57.764534,2.59,41.0305,5.19,3.5200946,4.94,5.654297,0.0,5.347336,0.0,10.592,0.10415316,8.743592,2.31,0.8461801,7.3052597000000015,4.9875945999999995,2.587231,9,3.7235332000000003,0.0,-9.894109,0.16509074,0.4978351,0.21531291,0.28792998,0.0,-0.42957017,-0.6104545,0.68989813,0.0075908974,1,8.705115,8.787883,8.7731285,9.120001,1,0.033733,454.0,10.15,-0.442,0.0,476,0,25,13.5319,-0.47239524,1,1.0,1.0,1.0,0.37992656,4.33,0.37979823,5.148086,0.8945473,0.84108925,1402055300.0,146213710.0,1666951800.0,289654700.0,0.0019420000000000001,27.80343400000001,298.1468799999999,1,0.034004148,300.2196,5.956758,1.0,9.221923,0.16934021,0.0,649978000.0,-1.370077,-0.92807674,1,1,5.8,1.1923112,9.407642,590930800.0,121478170.0,958494100.0,0.00367,21.038034,261.61548,1,0.03404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.037207,0.564433,0,0.5326301,9.146765,9.221923,0.045290515,0.075464346,8.771536626502671,0.08927830281093005
21,21,22,246,11019,H,321097,J223810.59+142626.1,587727223015473458,208235581170253824,739,52520,405,339.54413,14.44059,0.035989999771118164,158.38078000000004,71.37335999999998,3.63,24.0246,3.76,2.690011,3.72,4.6571484000000005,0.0,4.581,0.0,10.054,0.09038496,8.4056015,2.08,-0.1473799,1.2363912000000001,0.32871208,0.18580799,1,0.4241706,0.017331438,-10.537184,-0.5317849,-0.46664572,-0.593853,-0.9122906,0.0,-0.43532634,-0.6294203,0.6678977,0.019403903,1,8.6986685,8.7921095,8.696793,9.090243,3,0.036002,279.0,8.816,-1.238,0.0,105160,1,1,0.0,-99.0,1,4.35,3.5085053,2.7898881,1.0599526000000001,0.765,0.11374633,0.83924234,0.17725334,0.91153646,277173570.0,45212000.0,304072930.0,64222140.0,0.001592,7.9788039999999985,168.15547,1,0.035783708,0.0,0.0,0.0,8.928564999999997,0.17718592,0.0,346106660.0,-1.1254354,0.11256504,1,1,1.43,0.37903333,1.8715538,163026370.0,43211490.0,213365460.0,0.003479,5.749036,236.98619,1,0.03599,2,1.0,0.0,0.0,0.001739,0.0,0.0,0.0,0,0.0,0.0,0,0.72500116,8.442752,8.482978,0.070841245,0.09172576,8.212257858509556,0.11511335044641886
22,22,23,247,11340,H,330115,J231316.47+145415.6,587730774957555861,209641800963457024,744,52251,466,348.31863,14.90436,0.0357699990272522,157.38716000000005,66.5574,2.22,27.2919,3.46,2.4608982000000004,3.16,4.6275473,0.0,,0.0,10.1,0.10529899599999999,8.598412,2.28,0.40283009999999997,2.136908,3.8444104,0.28060153,1,2.2422442000000005,0.03049164,-9.515171,0.49482876,0.57953686,0.44243434,0.14031814,0.0,-0.4217092000000001,-0.27254229999999996,0.6207630000000001,0.0066081393,1,8.714007,8.682266,8.706257,8.985025,1,0.035798,149.0,9.88,-0.22,0.0,159454,1,1,0.0,-3.8732059999999997,1,4.35,4.83752,4.8765497,1.8527308,1.79,0.18216118,1.9475516,0.3530193,0.9191027,640574200.0,70926450.0,696956000.0,126332430.0,0.001442,15.898422,282.62936,1,0.035724342,278.65082,9.185228,1.0,9.531317999999999,0.17081665,0.0,1336791300.0,-0.5686824,-0.3486824,1,1,3.05,0.64878327,3.9204452000000014,343437380.0,73054570.0,441451620.0,0.002928,13.803912,263.99945,1,0.035769999999999996,1,1.0,1.06,604543360.0,0.0016989999999999998,8.462522,264.23535,0.03572967,0,0.0,0.0,0,0.6814768,8.806569,8.843205000000003,0.04808649,0.078721575,8.535847562357352,0.09238131454652618
23,23,24,255,51276,H,170339,J075404.48+135714.7,587741386734830179,637489910537781248,2264,53682,198,118.5187,13.95411,0.029600000008940693,129.6471,64.727745,2.78,51.4257,6.03,3.5753448,5.2,8.795742,0.0,10.3904295,0.0,10.374,0.090479374,8.597812,2.36,-0.2422499,3.4038025999999997,2.4908997999999998,0.24836583,1,1.6993744,0.025094758999999998,-9.977642999999999,0.05975619,0.27350202,0.07049449,-0.055245247000000004,0.0,-0.4829139,-0.6036353,0.6689443,0.019142115,1,8.647487,8.76863,8.75193,9.068710000000001,1,0.029704,240.0,9.88,-0.494,0.0,397860,1,1,11.8776,-4.0852,1,4.35,3.7578607,3.3487612999999996,1.2722833,2.09,0.19886556,2.5584073,0.45445922,0.81691444,510557300.0,59467710.0,624982600.0,111017940.0,0.001415,19.412129999999998,268.4004,1,0.029579212999999997,270.62015,12.68982,1.0,9.320752,0.17009595,0.0,819712960.0,-1.0532475000000001,-0.559248,1,1,2.6,0.53904736,4.457398,199849400.0,41433964.0,342618600.0,0.00187,18.30619,267.43445,1,0.0296,1,1.0,0.872,339484480.0,0.002496,5.238087999999999,216.25387999999998,0.02958302,1,10.294919,0.36346152,0,0.8002016,8.708044000000001,8.795867999999999,0.050584915999999994,0.07714531599999999,8.300702848732824,0.09004051014703064
24,24,25,259,56312,H,712472,J080456.34+102621.0,587742061582745897,680837537400356864,2418,53794,58,121.23475,10.43918,0.034359999001026154,151.02637,55.823788,2.37,36.0265,4.57,3.1275222,3.99,6.9287696,0.0,9.111093499999999,0.0,10.101,0.09333229,8.4303055,2.33,-0.08287989999999999,1.3841622,1.1610671000000001,0.22341843,1,0.78941524,0.021997735,-10.036142,-0.026042737000000003,0.059095225999999994,-0.076570734,-0.37865862,0.0,-0.3361886,-0.48502278,0.6446208999999999,0.018446542,1,8.817786,8.777626,8.706458999999999,9.016668,1,0.034154000000000004,355.0,10.11,0.009000000000000001,0.0,243,0,37,13.7707,-0.09735275,1,4.35,3.6602913999999998,3.1707747000000004,1.2046615,0.951,0.10973,1.0986371000000001,0.20791087,0.86561793,313801820.0,41828676.0,362517730.0,68604430.0,0.001042,12.026893,266.9737,1,0.03429776,267.40823,32.261913,0.0,9.060494,0.1724415,0.0,456406600.0,-1.0405052,-1.0495052,1,1,1.72,0.36019516,2.6112447,178580780.0,37397630.0,271115200.0,0.001364,16.106073000000002,284.18338,1,0.03436,1,1.0,0.792,416490720.0,0.00164,7.3486914999999975,209.94637000000003,0.03438777,0,0.0,0.0,0,0.6814768,8.496655,8.559329,0.057889922999999996,0.08218777,8.251834715531743,0.09094810956285165
25,25,26,273,14712,H,191148,J091858.06+055318.2,587732578837856322,279168078388920320,991,52707,388,139.74193,5.8884,0.03827000036835671,168.69638,18.93629,2.47,35.5474,6.76,5.128693599999999,6.19,8.286749,0.0,10.8217745,0.0,10.55,0.08452177,8.408319,1.93,0.5802901,9.754978,4.2492805,0.2975857,1,2.7946885,0.03998952,-9.921685,0.13331479,0.44194263,0.17021407,0.20439820000000009,0.0,-0.46426670000000003,-0.5545340999999999,0.6570216999999999,0.018848846000000002,1,8.667100999999999,8.758885000000001,8.770203,9.139802,1,0.038276,140.0,9.91,-0.64,0.0,191617,1,1,12.08,-3.7669935,1,4.35,3.8664864999999997,3.5227480000000004,1.3383856,3.25,0.2907256,3.7043176,0.6469526999999999,0.87735456,1332986200.0,135909680.0,1519324400.0,265347410.0,0.002361,24.98421,140.73216000000002,1,0.038231555,139.45645,4.2122410000000015,0.0,9.728532000000001,0.16951187,0.0,2089044400.0,-0.8214681,-0.18146801,1,1,3.54,0.72171855,5.246354599999999,456853470.0,93141144.0,677066500.0,0.002679,25.27691,126.69603000000001,1,0.03827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.523499000000001,0.30571428,0,0.5326301,9.1248255,9.18165,0.044280145,0.07584879,8.65977692791503,0.08854192325026264
26,26,27,275,16841,H,192602,J093136.49+065708.6,587734690353447064,336870559562334208,1196,52733,216,142.90205,6.952389999999999,0.0318400003015995,139.68983,29.742931,2.49,32.4286,5.44,3.4603010000000003,5.13,8.063509,0.0,9.686439,0.0,10.064,0.08396959,8.238555999999999,2.41,0.076620094,1.9395987000000001,1.1278555000000001,0.21400727,1,0.58719826,0.019158937,-10.011746,-0.005346425,0.06399893,-0.060456038,-0.37684217,0.0,-0.46250823,-0.6190687,0.5874685000000001,0.027088432000000003,1,8.66898,8.780099,8.698883,-99.9,1,0.031829,151.0,10.05,-0.013999999999999999,0.0,220256,1,1,0.0,-3.8069875,1,4.35,3.6339187999999996,3.1488392000000003,1.1963276000000005,0.975,0.12576732,1.2454969,0.24640378,0.7828201,275907140.0,45463630.0,352452770.0,69727750.0,0.001831,9.882615,134.59799999999998,1,0.0317735,115.339294,18.637123000000006,0.0,9.045252,0.17425068,0.0,445289060.0,-1.0187488,-1.0047483,1,1,0.983,0.22370607,1.8923229,87527230.0,19918996.0,168494180.0,0.0020670000000000003,9.20953,123.6235,1,0.03184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.72500116,8.4407625,8.547101,0.0715625,0.08591896,7.942143184439724,0.09883450039322556
27,27,28,278,26056,H,190543,J095007.20+124446.0,587738411398004958,490838751019270144,1743,53054,338,147.53003,12.74613,0.029619999229907983,129.73662,52.26212,2.4,48.2548,7.75,4.598171700000001,6.77,9.236274,0.0,8.002500999999999,0.0,10.115,0.08735657,8.109076,2.09,0.20695010000000005,2.5295463,1.727023,0.64468133,9,0.9832045,0.0,-9.877702000000001,0.13379811,0.22501098,0.09171559,-0.20577620000000002,0.0,-0.44727182,-0.74238986,0.6186007,0.015499136,1,8.685471000000001,8.824437,8.709236,9.119505,1,0.029704,274.0,9.96,-0.155,0.0,10197,0,4,12.780999999999999,-0.65728974,1,4.35,3.1920192000000003,2.98735,1.1349736000000001,0.966,0.14051629999999998,1.3577484,0.28369856,0.71147203,236301470.0,48312348.0,332130370.0,69397920.0,0.001584,8.231304,254.4817,1,0.029532243,202.45991999999998,41.672596,0.0,8.996594,0.17668015,0.0,403643420.0,-1.1184051000000002,-0.9634056000000001,1,1,1.92,0.40530664,4.416171,147782110.0,31196392.0,339912000.0,0.002038,14.805426,187.71635,1,0.02962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.3734665,8.521309,0.08879244,0.09074488,8.169621863026746,0.0916783560668524
28,28,29,280,18673,H,192637,J095301.79+072736.4,587734862143881257,347848087542169600,1235,52734,119,148.25748000000004,7.46012,0.038529999554157264,169.87483,48.783962,3.04,21.214000000000002,2.67,2.0388116999999997,2.47,4.316344,0.0,4.5139217,0.0,10.380999999999998,0.097457886,9.031694,2.27,0.5831701,2.8915281000000004,3.3990593000000002,0.27928174,1,2.2788537,0.031689222999999996,-9.849641,0.18845868,0.4057865,0.19042084,0.07084001,0.0,-0.40176418,-0.85068953,0.69119376,0.009685201,1,8.737049,8.873655,8.752838,9.16692,3,0.038467,350.0,9.316,-1.065,0.0,220307,1,1,11.8307,-3.9244642,1,4.35,2.7641322999999995,3.0297432,1.1510798999999998,2.03,0.22341408,2.1697266,0.4036646,0.9356017,844065400.0,99288650.0,902163140.0,167842030.0,0.0020109999999999998,13.230978,269.85712,1,0.038448755,292.15405,11.360842,1.0,9.436691,0.17178339999999998,0.0,1081155600.0,-0.9443087,0.1206913,1,1,4.85,0.9917402,5.9650354000000005,634531460.0,129750590.0,780412900.0,0.0026579999999999998,23.484898,279.86334,1,0.03853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.525734,0.36601943,0,0.8002016,8.926376,8.955285,0.051086694,0.08079788,8.802453159237173,0.08880562874012778
29,29,30,282,26040,H,190575,J095337.10+120745.3,587738410324590788,490838750327209984,1743,53054,173,148.40462,12.12926,0.03026000037789345,132.60277,61.63023000000001,2.38,42.0318,5.71,3.4583578,5.12,7.8821015,0.0,,0.0,10.005,0.087739944,8.223813,2.27,0.041600093,1.2842323,0.78918463,0.21947631,1,0.429787,0.014613215,-10.107821000000001,-0.10732213,-0.06239131,-0.17259109,-0.5063017,0.0,-0.35050952,-0.5767153,0.6038413,0.02097845,1,8.799485,8.802385000000003,8.686211,9.052364,1,0.030218000000000002,327.0,9.77,-0.235,0.0,339970,1,1,0.0,-4.426248,1,4.35,3.4046392,2.8767297000000003,1.092946,0.599,0.08100845,0.726126,0.14665179,0.82492566,152977020.0,25079270.0,185443410.0,37453012.0,0.0010140000000000001,9.170948,192.35301,2,0.030142593999999998,273.27563,25.46892,1.0,8.727111,0.17514183,0.0,215137650.0,-1.2778896,-1.0428896,1,1,0.782,0.19815978,1.3187777,62840196.0,15923784.0,105974750.0,0.001663,6.426625,248.20644,1,0.030260000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.72500116,8.184627,8.268211,0.07119885,0.08771213,7.798237530944411,0.1100507630851325
30,30,31,289,23088,H,200376,J102636.10+120224.7,587734950204407811,450306504638070784,1599,53089,324,156.65042,12.0402,0.031380001455545425,137.62486,53.62981,2.72,56.8281,9.08,5.6953473,7.75,11.098136,0.0,11.612249,0.0,10.623,0.09231615,8.451348,1.93,-0.2476899,1.8927855,1.2922808000000001,0.87892306,9,0.7750409,0.0,-10.511643,-0.4493439,-0.09842666,-0.3898277,-0.28975300000000004,0.0,-0.52294374,-0.57660115,0.6358716999999999,0.026883706,1,8.607233,8.7471695,8.774899000000001,-99.9,0,0.0,0.0,0.0,0.0,0.0,0,-9,0,0.0,0.0,1,4.35,4.0012503,3.3976161,1.2908446000000002,2.08,0.21977913,3.1648544999999997,0.5806855,0.65721816,571583300.0,91895256.0,869701000.0,159572200.0,0.0017980000000000001,14.487157,295.618,1,0.03135579,293.3622,32.15735,0.0,9.470544,0.17126234,0.0,1165256200.0,-1.1524558,0.0,0,1,1.36,0.3494281,3.604863,117594344.0,30213798.0,311699620.0,0.002944,6.2000364999999995,257.37332000000004,1,0.03138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5257021,8.757079,8.93937,0.0698229,0.07968408,8.070386433741298,0.11158432712324586
31,31,32,292,26570,H,203062,J103905.90+132153.5,587735348027588774,492246374255951872,1748,53112,158,159.7746,13.364870000000002,0.03245000168681145,142.43027,30.071587,2.97,23.8783,4.21,2.7272265,4.02,5.4173436,0.0,5.487,0.0,10.002,0.091872215,8.372489999999999,2.17,-0.051929906,0.98117274,0.5832172,0.23979506,1,0.4606389,0.026966407999999997,-10.23617,-0.23596998,-0.19225378,-0.3044636,-0.6381711999999999,0.0,-0.38099048,-0.647762,0.6039515999999999,0.015355766000000003,1,8.761786,8.815367,8.685543,9.150469000000001,3,0.032442,202.0,8.86,-1.1420000000000001,0.0,233562,1,1,0.0,-99.0,1,4.35,3.277819,2.8230786,1.0725626,0.66,0.09950557,0.77582973,0.16499911,0.85070217,194053100.0,34391136.0,228109330.0,48513010.0,0.001239,7.8253125999999975,214.82841000000002,1,0.032427605,177.79796000000005,39.396282,0.0,8.808866,0.17751682,0.0,263221120.0,-1.1931338,-0.05113411,1,1,1.26,0.28708285,2.0145302,116567790.0,26559218.0,186372460.0,0.002179,9.162106,184.66551,1,0.03245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.72500116,8.287921,8.358143,0.07696801,0.092363305,8.06657856279219,0.0989511924440321
32,32,33,312,55541,H,718953,J103246.99+211256.3,587742062672674983,666482180733534208,2367,53763,127,158.1958,21.21564,0.04287000000476837,189.60928,76.52506,3.08,44.9316,5.04,4.259951,4.41,8.305383,0.0,8.107804,0.0,10.619000000000002,0.08848715,8.677995,2.48,0.47736009999999995,3.9375663,4.683914,0.3711892000000001,1,3.424097,0.048619337,-9.948392,0.11350876,0.46206135,0.15944882,0.25387877,0.0,-0.38118179999999996,-0.38866407,0.76530373,0.018660316,1,8.761556,8.732394000000001,8.774689,9.019463,3,0.042825999999999996,391.0,9.842,-0.777,0.0,436239,1,1,11.9634,-3.3520222,1,4.35,4.1779212999999995,3.8833773000000003,1.4753982,2.38,0.26438758,2.7363603,0.5107574,0.86976856,1227741700.0,156807710.0,1411573000.0,263478200.0,0.002117,12.974581,348.07706,1,0.04276402,345.90912000000014,43.888855,0.0,9.738913,0.17190853,0.0,2169830000.0,-0.8800875,-0.103087425,1,1,2.11,0.70975167,3.0812478,342486850.0,115204090.0,500135940.0,0.006586,3.6974132000000006,323.40494,2,0.04287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.700839,0.44833332,0,0.5257021,9.089107,9.149703,0.05546828,0.08106356,8.534643901136258,0.14608590250891557
33,33,34,313,23419,H,202913,J105118.51+124523.4,588017705070690387,451151049844064256,1602,53117,328,162.82713,12.75653,0.03996999934315682,176.4094,69.01706,2.94,32.8318,4.2,3.3212705000000002,3.86,6.210597,0.0,7.3388677,0.0,10.388,0.088943005,8.620535,2.15,0.4525401,3.3805604,4.0311604,0.30048886,1,2.382286,0.03672444,-9.78257,0.25623006,0.47716087,0.25798577,0.14448182,0.0,-0.39389142,-0.51550144,0.7050476999999999,0.012746572,1,8.746334,8.768915,8.753731,9.099568,1,0.039854,251.0,9.98,-0.408,0.0,32787,2,2,11.796,-0.9471086,1,4.35,3.7547263999999996,3.4359366999999996,1.3054036,1.51,0.19110218,1.6872133999999999,0.33112767,0.8949668,676146200.0,95614200.0,755498600.0,148272000.0,0.0019219999999999999,10.197256,275.18857,1,0.039863534,0.0,0.0,0.0,9.414278999999999,0.17391369,0.0,1039509440.0,-0.9737207,-0.56572056,1,1,1.82,0.4973542,2.5077035,256428580.0,70074630.0,353322460.0,0.004399,5.370035,345.90497,2,0.03997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.8002016,8.830041,8.878233999999997,0.06141382,0.08523339,8.408966427416889,0.11868031687580248
34,34,35,319,29871,H,210420,J113212.42+132932.8,587735346959483050,493936396340297728,1754,53385,86,173.05178999999995,13.492460000000001,0.03424999862909317,150.53067,58.538864000000004,2.67,33.8372,6.31,4.3050494000000015,5.17,6.9977465,0.0,6.6194534,0.0,10.173,0.08600807,8.279942,2.09,0.2317801,2.4119685,1.5344262,0.24725875,1,0.8962113000000002,0.02271109,-9.987053999999999,0.030245915,0.14720584,-0.0054318514,-0.27390477,0.0,-0.387289,-0.6846371,0.63787687,0.014631206,1,8.754205,8.825150500000003,8.720272,9.082558,1,0.034384,300.0,9.75,-0.423,0.0,232239,1,1,11.7459,-4.194893,1,4.35,3.1853673,2.946205,1.1193415,0.718,0.10786369,0.78338253,0.16630687,0.9165382,235391070.0,38582490.0,256826260.0,54522492.0,0.001193,7.8644050000000005,271.51016,1,0.034386333,274.51865,26.381863,1.0,8.878902,0.17743075,0.0,309134180.0,-1.294098,-0.87109756,1,1,0.669,0.20162816,0.8721991,69011740.0,20799268.0,89973064.0,0.001971,4.4352837,219.65892000000002,3,0.03425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.371789999999999,8.409639,0.07118435,0.09219781,7.838922977454861,0.13089087914645947
35,35,36,325,51161,H,234624,J132522.77+271456.7,587741722826244233,631860897739964416,2244,53795,533,201.3449,27.249090000000002,0.03448000177741052,151.56723,51.971012,2.84,45.4768,5.65,3.8795775999999997,5.07,6.874371000000001,0.0,7.0398039999999975,0.0,10.147,0.09275532,8.265332,2.51,0.112380095,2.5956645000000003,1.5070373,0.24703312,1,0.9656899999999999,0.021599634,-9.968876,0.0458235,0.15112357,0.0045606075,-0.27712846,0.0,-0.46795225,-0.70939744,0.667723,0.01352657,1,8.66318,8.807262,8.715427,9.1177025,3,0.034577,244.0,9.488999999999999,-0.6579999999999999,0.0,416594,1,1,0.0,-3.5394692,1,4.35,3.3564252999999997,2.9504108,1.1209394,1.42,0.16023451,1.7541825,0.32926869999999997,0.8094939,471865150.0,65776696.0,582913800.0,109415784.0,0.001626,12.565811,223.9259,1,0.034519013,196.082,27.392103000000002,0.0,9.235487,0.17212383,0.0,681622140.0,-0.9115135,-0.25351334,1,1,1.34,0.29058959999999995,2.3799574,140108910.0,30383726.0,248845700.0,0.001964,11.929003999999999,151.65903,1,0.034480000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.673817999999999,8.765604,0.060539447,0.08151921,8.14646575442062,0.09418019554545361
36,36,37,327,42191,H,726928,J145403.73+305046.4,587739131885584480,518989520520085504,1843,53816,115,223.51557999999997,30.84625,0.03197000175714493,140.27366999999998,50.10221,2.62,19.2139,1.74,1.1111332,1.71,3.3178709000000004,0.0,3.791531,0.0,10.122,0.09431839,9.247394,2.79,0.2011601,1.3675483,1.2064258999999995,0.19265741,1,0.52423584,0.009666638,-10.040499,-0.028299324,0.06596721,-0.07172143,-0.36558568,0.0,-0.36722472,-0.15068132,0.55609167,0.0062817987,1,8.778603,8.660706,8.710617,-99.9,3,0.031869,192.0,8.802,-1.32,0.0,323317,1,1,0.0,-3.5355275,1,4.35,5.152342,4.911658999999998,1.8660695999999999,0.409,0.09981155400000001,0.42485458,0.1217003,0.96268237,116694290.0,29581764.0,121217850.0,34723056.0,0.001263,4.337403,258.42245,1,0.032025155,0.0,0.0,0.0,8.774795,0.19610631,0.0,268844930.0,-1.3472049,-0.027205467,1,1,0.5539999999999999,0.1620988,0.6163356,49735604.0,14552493.0,55331810.0,0.0016350000000000002,4.682258999999998,242.78566,1,0.03197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.06705,8.083567,0.11009277,0.12440438599999999,7.696667396476484,0.12707330160976227
37,37,38,329,41869,H,716212,J150921.50+070439.8,587736542023581853,511390138740244480,1816,53919,165,227.33957999999998,7.07773,0.04140999913215637,182.95713999999998,68.53148,3.4,23.5507,3.16,2.584448,3.22,5.199258,0.0,,0.0,10.149,0.09584093,8.509747,2.17,0.32700008,2.2119472,1.5101854,0.23359892,9,1.2372203000000002,0.0,-9.96997,0.04492946,0.15112002,-0.0040408247,-0.2831755,0.0,-0.38638958,-0.37018064,0.69504523,0.014373203000000001,1,8.755284,8.7248125,8.715809,9.016731,3,0.041479,296.0,9.267999999999999,-0.8809999999999999,0.0,294132,1,1,0.0,-99.0,1,4.35,4.2715797,3.9028199,1.482785,0.6509999999999999,0.11032239,0.7003658,0.15850368,0.9295143,313111580.0,57085490.0,336855040.0,76235544.0,0.001376,6.6936836,231.60322999999997,2,0.04145915,191.46768,57.98231,0.0,9.118821,0.18067011,0.0,546919200.0,-1.0301787,-0.14917850000000002,1,1,1.21,0.29968652,1.5021733,183119580.0,45354104.0,227336660.0,0.002501,6.8450130000000025,192.24922,3,0.04141,2,1.0,0.0,0.0,0.0019140000000000001,0.0,0.0,0.0,0,0.0,0.0,0,0.6814768,8.495699,8.527443,0.07917916,0.09828761,8.262734783577082,0.10756379573864357
38,38,39,330,28365,H,9975,J154122.58+281347.1,588017978911752434,465508065295204352,1653,53534,480,235.34412000000003,28.22975,0.03209000080823898,140.81267,27.938625,2.27,56.1432,10.42,6.6780424,7.44,13.057306,0.0,13.716211,0.0,10.357000000000001,0.0859828,8.202111,1.96,0.1565101,5.4141955,3.9992928999999995,0.22117446,1,2.2648802000000003,0.02825105,-9.755017,0.28068244,0.48577225,0.28509933,0.14490262,0.0,-0.518888,-0.8419445,0.64284927,0.01398728,1,8.611199000000001,8.833378,8.749672,9.183159,1,0.032099,137.0,10.06,-0.297,0.0,151,0,49,14.0275,-0.8099205,1,4.35,3.1096467999999997,3.0709722000000004,1.166744,2.73,0.24108931,3.5420427000000005,0.61654794,0.7707417,784819260.0,89924104.0,1018264960.0,177244940.0,0.0020039999999999997,26.737097,120.35144,1,0.032149486,128.03003,3.1665718999999997,0.0,9.495136,0.16939883,0.0,1219726200.0,-0.8618636999999999,-0.56486416,1,1,2.51,0.5425098,4.991417,227045070.0,49073376.0,451504640.0,0.004327,12.202181,104.7728,1,0.03209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.405705000000001,0.29565218,0,0.8002016,8.89477,9.007861,0.04976119,0.075595744,8.356112076177347,0.09386813113873589
39,39,40,333,31775,H,170959,J075641.84+175928.2,587739115771461676,540942427570044928,1921,53317,605,119.17437,17.99118,0.04123999923467636,182.18346,51.732777,2.23,46.7787,4.47,3.641578,4.03,6.013617,0.0,6.0663279999999995,0.0,10.572000000000001,0.0798707,8.741245,2.35,1.0678701000000002,17.470164999999998,11.927585,5.5668607,9,8.799249,0.0,-9.495447,0.5617529,0.88293946,0.5998483,0.6534664000000001,0.0,-0.30554488,-0.40181834,0.7500411,0.009431315,1,8.858247,8.760807000000002,8.771805,-99.9,0,0.0,0.0,0.0,0.0,0.0,9258,2,4,-99.0,-1.2568865,1,1.0,1.0,1.0,0.37992656,2.58,0.26533338,2.9844722999999997,0.54278487,0.8644744000000001,1230630700.0,146402260.0,1423559300.0,258902190.0,0.001832,15.473576000000001,384.02274,1,0.041064806,400.5461,15.070039000000001,1.0,9.153376,0.1709382,0.0,560312640.0,-1.4186239999999999,0.0,0,1,3.27,0.80356,4.9946995,490780450.0,120602910.0,749633200.0,0.00513,7.003689,408.24282999999997,2,0.04124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.035162,0.5092251,0,0.5326301,9.090128,9.153376,0.051665943,0.07898497,8.69088725449053,0.10672221828411156
