,Unnamed: 0,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
7484,67950,0.021411408,7.755715e-06,517.07654,25.369936,133.6285,14.755473,0.5876557,0.013561518763040502,587731514223165496,0.4802036,34.269917,1.2441978,11.052217,10.956821000000001,11.128016,-1.12459,-1.9445946,-0.46238524,-1.2034899,0.0,-5.940643360078165,4,-99.9,-99.9,-99.9,-99.9,0.037797526,7484,61.30129970634991
7485,67970,0.055033952000000004,9.856781e-06,304.95074,4.6501209999999995,86.41991,3.0627487,0.5476159,0.0047484158166597465,587731512612945932,0.4769954000000001,35.14464,-0.06713161,9.718856,9.653387,9.799714,-0.22041409,-0.53993154,0.60399985,0.03203416,0.0,-5.243367794675492,1,9.10788,9.071773,9.122119999999999,9.096947,0.035390466,7485,61.51064997602583
7486,67983,0.05854904,8.712767e-06,196.19397,3.1429727,55.81926,2.3547328,0.5459016,0.005575619661380285,587731511539925175,0.4515351,36.87592,-0.8687503000000001,9.511361,9.445601,9.600294,-0.29508904,-0.5362401,-0.04523787,-0.29073899999999997,0.0,-4.4115553497264965,1,8.963271,8.921592,8.977069,8.94933,0.034613524,7486,63.157782894857796
7488,67996,0.059342902,1.587515e-05,69.817566,4.285205400000001,12.756086,3.2168360000000003,0.7382473,0.02059420459313921,588015508748697669,0.8290358,36.97947,-0.41203406,10.679447999999999,10.588978,10.768664999999999,-1.1729032,-2.0127118000000004,-0.5954128000000001,-1.3040622,0.0,-5.853695826671449,5,-99.9,-99.9,-99.9,-99.9,0.02737892,7488,34.00018161833524
7491,68013,0.041555497999999996,1.711059e-05,67.80254000000001,2.7984922,19.3297,2.3202147,0.5450209,0.01571568321738584,588015507674693827,0.8411049999999999,36.44451,-1.1198063999999999,10.249611,10.153452,10.338969,-0.41009179999999995,-0.94506156,-0.032802403,-0.48893198,0.0,-5.253331370979795,2,-99.9,-99.9,-99.9,-99.9,0.033196088,7491,32.743010507137384
7494,68024,0.021298232,1.0824065000000001e-05,86.96693,5.526453,22.760649,4.0869346,0.5821695,0.021649672841579638,588015508748501057,0.233009,36.52798,-0.3319127,10.824813,10.724981,10.914212,-0.39968163,-1.4189655,0.1482609,-0.63535225,0.0,-5.910489385531927,5,-99.9,-99.9,-99.9,-99.9,0.04002717,7494,76.52571085438395
7497,68049,0.041154325,1.1133880999999998e-05,186.73744,5.4118699999999995,26.447570000000002,3.4526641000000002,0.8488456,0.008225332668337198,587731512076533903,0.5484419,36.27272,-0.6040562,10.835764,10.741311,10.936711,0.1407408,-0.43687489999999995,0.62295073,0.09303792,0.0,-5.559080790879245,4,-99.9,-99.9,-99.9,-99.9,0.032501603999999996,7497,56.739813669034646
7498,68086,0.034503866,1.0141042e-05,63.663019999999996,1.6172464,19.824059,1.7067908,0.5066947,0.01213957522224857,587731511539597548,0.5205852,36.139072,-0.9627851999999999,9.105246000000001,9.035960000000001,9.196203,-0.62341774,-0.8975001,-0.33730558,-0.61740285,0.0,-4.688029425022247,1,8.652691,8.557901,8.731423,8.644663000000001,0.033657134,7498,58.62848625385498
7500,68110,0.05513763,1.1982235000000001e-05,278.08884,5.670225599999999,76.2975,3.7404006,0.5616732,0.006326533142100852,588015508747976788,0.4718539000000001,35.385643,-0.30782348,10.684797999999999,10.593678,10.781841,0.29956916,-0.02432419,0.6139204,0.29479809999999995,0.0,-4.804853206782747,3,-99.9,-99.9,-99.9,-99.9,0.036209486,7500,61.845295362579826
7501,68129,0.044139585999999995,1.0575489e-05,278.0436,4.0779305,70.59591999999999,2.6895037,0.59533334,0.004501462606773352,588015508747911287,0.3853835,35.152187,-0.3801186,10.000813,9.914378999999998,10.101151,-0.08012668,-0.26024458,0.14826846,-0.05598806,0.0,-4.1386322190320035,1,9.076205,9.063972,9.113348,9.08866,0.034452922999999996,7501,67.33244952776042
7502,68133,0.040257762999999995,7.5548509999999996e-06,510.62582000000003,5.753277,138.84874,3.3265572,0.5655608,0.0031265391721696386,587731512076140664,0.8906914,35.276012,-0.57649475,9.823723,9.752088,9.921130999999999,0.08732225,-0.11547275,0.3399159,0.11222157599999999,0.0,-4.254311431062021,1,8.958749000000001,8.945917999999999,9.005222999999999,8.975571,0.035157006,7502,27.039743135467948
7503,68135,0.055062562,1.3183041000000001e-05,364.3158,5.0458435999999995,98.04403,3.1164875,0.57005686,0.00405246065412892,587731512612945932,0.5821235,35.14464,-0.06713161,9.718972,9.654156,9.799823,-0.1720779,-0.4510446,0.55245906,0.050707235999999996,0.0,-5.10008003533224,1,9.103299,9.06855,9.119236,9.093893,0.035390466,7503,54.39996266421131
7504,68137,0.04154229,1.1815817e-05,189.53516000000002,3.356789,33.305763,2.0518248,0.7551704,0.004891907529718189,588015508747911291,0.8601856999999999,35.175095,-0.24826148,9.838061,9.746017,9.934496000000001,-0.2944442,-0.47881090000000004,-0.10757138,-0.29319113,0.0,-3.8970375235008095,1,8.851428,8.824504,8.916459,8.8704815,0.036285482,7504,30.66256032742814
7505,68141,0.058232293,5.886992299999999e-06,188.43036,2.9651197999999996,67.07797,2.1872892000000004,0.44857094,0.005597574206470276,587731511539335332,0.7224245,35.443756,-0.95096254,9.445294,9.39132,9.524923,-0.07833810000000001,-0.46863624,0.24035536,-0.11414044,0.0,-4.913583256695502,1,8.657829,8.603264,8.692903999999999,8.648085,0.03563615,7505,43.744983858849274
7506,68144,0.052867655,1.0474251e-05,112.8223,2.442137,28.974083,2.0139308000000002,0.59038526,0.008119572855074144,588015507674234995,0.7589014000000001,35.341114000000005,-1.1925028999999998,9.499347,9.402550999999999,9.615208,-0.7146168,-0.8923268,-0.5224589,-0.7073928,0.0,-3.9710211257741976,1,8.680973,8.607812,8.763666,8.6857395,0.031959444,7506,40.63255677100844
7507,68146,0.03505752,8.585377999999999e-06,105.6461,2.2749642999999997,33.487446000000006,1.9665647000000002,0.49897146,0.008610601009518371,588015507674366042,0.6062725,35.617752,-1.1347893,9.038178,8.988405,9.116525,-0.35877737,-0.68085706,-0.043072082000000005,-0.36196458,0.0,-4.8651229032100725,1,8.57671,8.496191,8.656717,8.576454,0.03609374,7507,52.679534288155416
7510,68217,0.04071675,2.8896886e-05,26.777027,1.9540502,5.554589,1.5375367,0.6831105,0.025789225062234675,588015509821456549,0.6151357,34.78236,0.61301017,9.877514,9.787329,9.971903999999999,-0.3898761,-0.9855072,0.007931019000000001,-0.48878809999999995,0.0,-5.3731514274669046,2,-99.9,-99.9,-99.9,-99.9,0.04111285,7510,52.03821884598694
7511,68218,0.025766805,1.1857951e-05,196.6473,3.3581239999999997,55.683434,2.5743668,0.54796195,0.006060929805197608,587731513149489317,0.610715,34.4786,0.25180050000000004,9.926049,9.841716,10.020321000000001,-0.23531972,-0.47301027,0.042553324000000003,-0.21522847,0.0,-4.457749448748762,1,9.042411,8.99474,9.057602000000001,9.026171000000001,0.039687824,7511,52.35877990652134
7512,68219,0.029798112999999998,9.780864e-06,743.37933,8.74339,115.74163999999999,3.4761347999999996,0.80772084,0.002180990053626709,587731513149620405,0.7744001,34.74853,0.32999095,10.50629,10.415434,10.604563,0.49005455,0.35448709999999994,0.63229465,0.49339086,0.0,-3.63424470936272,1,9.130422,9.122707,9.138137,9.130423,0.038884956,7512,39.24932481095914
7513,68222,0.029368993,6.837388999999999e-06,1005.005,10.029074000000001,225.4922,4.1559167,0.6490366999999999,0.0020422558828646804,588015510358524013,0.8138319,35.161359999999995,0.90249324,9.707887,9.616050999999999,9.816811,-0.111135006,-0.23405097,0.08568624,-0.07418237,0.0,-3.7167659498962977,1,8.989378,8.982148,8.996608,8.989378,0.039746422000000003,7513,35.527973985174285
7514,68223,0.036853164,7.5967173e-06,436.7242,5.144552,128.12105,3.1879458,0.53258675,0.003507532607724505,588015510358524075,0.8290865,35.235077000000004,1.0338565999999998,9.673388000000001,9.584278,9.773784,-0.47815459999999993,-0.5989146,-0.31953827,-0.45922643,0.0,-3.5687263402531784,1,8.687007000000001,8.64847,8.699575,8.674023,0.03573817,7514,33.994986492262065
7515,68241,0.024428751000000002,9.095477e-06,239.38904,3.4870697999999996,60.46781,2.4867322,0.59758,0.0047860142336373715,587731513686687912,0.1641098,35.19433,0.6950953000000001,9.447272,9.373158,9.541632,-0.44470426,-0.66861314,-0.17962082,-0.42411697,0.0,-4.411196453021653,1,8.719992,8.691214,8.794496,8.742855,0.036115475,7515,80.55447514558149
7516,68265,0.049186755,5.089008e-06,632.01666,6.198848,189.99986,3.2715592,0.5219752999999999,0.002587200161206643,587731513149882547,0.3233312,35.32148,0.23491205,9.188378,9.125909,9.284868,0.017108234,-0.15143612,0.3156029,0.08208339,0.0,-4.217977399420279,1,8.615617,8.600251,8.637292,8.618772,0.036918055,7516,71.13549813816692
7517,68268,0.058444902,6.1204264e-06,138.86497,2.4088924,41.686455,1.8348566000000002,0.5225978,0.006168014989690528,588015510358851680,0.7079126,35.955196,0.8823235,9.584317,9.51414,9.6778,-0.0467334,-0.28203687,0.22959778,-0.026219547000000003,0.0,-4.451509803451068,1,8.5988035,8.562656,8.654944,8.608801,0.036273956,7517,44.934668474397974
7519,68292,0.057928935,1.9824365e-05,40.394707000000004,2.2138734,10.224064,1.8864467,0.5967009,0.021157516706115664,587731513150079171,0.5172886,35.776540000000004,0.25297296,10.158581,10.065132,10.255207,-0.6579585,-1.0562962,-0.30263135,-0.6794638000000001,0.0,-4.955325048006352,2,-99.9,-99.9,-99.9,-99.9,0.038228728,7519,58.84944874842886
7520,68293,0.024842331000000002,4.6310142e-06,842.56995,7.753516,248.46976,4.383015599999999,0.53033245,0.0025481101658617012,587731513150013643,0.4170355,35.623875,0.38265770000000005,9.268644,9.221296,9.324513,0.077923656,-0.15337087,0.36666659999999995,0.10664786,0.0,-4.4296505771508885,1,8.559769000000001,8.4271555,8.577764,8.502460000000001,0.04122224,7520,65.3524328253793
7521,68298,0.024941644,1.014871e-05,80.49760400000001,1.9532143,22.429968,1.917921,0.5549543,0.010755966145770596,587731513150144647,0.4715734,35.900856,0.22563595,9.106336,8.991012,9.194625,-0.65166247,-0.87686086,-0.36839378,-0.6226273,0.0,-4.445983962330216,1,8.389457,8.2125,8.5495825,8.381041,0.04206684,7521,61.86352210884204
7522,68299,0.029477548,9.282193e-06,91.40351,1.988031,31.93385,1.8870316999999999,0.4567116,0.009554098844709492,588015509821980846,0.6096096999999999,35.944309999999994,0.60159576,9.301249,9.23783,9.389811,-0.44643858,-0.7312499,-0.14815801,-0.43970397,0.0,-4.7219008830452855,1,8.596230499999999,8.441792999999999,8.677427999999999,8.559610000000001,0.039538823,7522,52.43871291819723
7528,68374,0.025007466000000002,8.066930999999999e-06,18.924654,9.866205,3.7561097,6.303550700000001,0.7022897,0.15147708374024876,587731513687474297,0.7063661,37.040440000000004,0.7990434000000001,10.7119465,10.616758,10.785361,-1.4132258,-2.2083334999999997,-0.7969695,-1.5026515,0.0,-5.84447627966171,-1,-99.9,-99.9,-99.9,-99.9,0.029310351000000002,7528,45.05998487303194
7530,68394,0.041072443,1.2032417e-05,109.39535,3.848781,29.656646999999996,2.674141,0.5668768,0.011395697284487336,587731513687539846,0.3460904,37.086903,0.6872145000000001,10.534085000000001,10.446022,10.632241,0.26432753,-0.086502925,0.585119,0.24930805,0.0,-4.916256472510316,3,-99.9,-99.9,-99.9,-99.9,0.030751907999999998,7530,69.7516279515397
7531,68400,0.041034095,7.995162e-06,133.88316,2.5136974,33.723877,1.7154361,0.5987885000000001,0.005931542612618446,587731513687539843,0.6370903,37.085654999999996,0.6468783,9.631288,9.546464,9.724588,-0.5502670999999999,-0.8253302,-0.20794690000000002,-0.5166385,0.0,-4.743590073929502,1,8.768733000000001,8.695181,8.800925,8.748053,0.030032492999999997,7531,50.424808906764596
7534,68425,0.05933069,1.28304255e-05,75.93491999999999,3.5799152999999997,15.097929999999998,2.6421602,0.70152414,0.015650040889799297,588015508748697669,0.2520932,36.97947,-0.41203406,10.679235,10.588686000000001,10.768434,-1.0967835,-1.8808333,-0.50666666,-1.1937499,0.0,-5.8231392288656245,4,-99.9,-99.9,-99.9,-99.9,0.02737892,7534,75.39858838122973
7535,68426,0.05930514,8.919258e-06,94.53878,2.1009269,26.735453000000003,1.7889104,0.5485225,0.0086593295502695,587731512613797961,0.2595935,37.056583,-0.15242997,9.685407000000001,9.624400999999999,9.782847,0.06895842,-0.57719284,0.43362087,-0.07178599,0.0,-5.271572453592922,1,8.864056,8.822702,8.923464,8.873083,0.026078647000000003,7535,74.95405675254189
7536,68429,0.059052564,5.6385305999999995e-06,466.07288,4.3166375,148.81294,2.6291826,0.49581313,0.002766132502038307,587731512613797952,0.6636208,37.040752000000005,-0.18662772,9.487368,9.438356,9.552563000000001,0.113025166,-0.07697722,0.35264695,0.13783486,0.0,-4.211715311373483,1,8.733948,8.716746,8.751660000000001,8.734202999999999,0.02622582,7536,48.4233962686232
7537,68435,0.041521486,1.5614242999999998e-05,77.91073,2.507376,18.457145999999998,1.8729386000000001,0.6254327,0.010952722459285174,588015507674693827,0.2553104,36.44451,-1.1198063999999999,10.249127,10.153008999999999,10.338591000000001,-0.28040734,-0.65238106,0.037186038,-0.30759752,0.0,-4.90493703121068,1,9.085930000000001,9.001221000000001,9.16461,9.082915,0.033196088,7537,75.20802141852211
7539,68441,0.057104934,1.0587069e-05,26.942846000000003,3.4324148,7.239745599999999,2.7213504,0.57072014,0.046316589957897364,588015507674693848,0.3149313,36.45855,-1.2323627000000001,10.628953,10.529311,10.726553,-1.1820896,-2.0105264,-0.5637253000000001,-1.2871257999999999,0.0,-5.886521463309023,5,-99.9,-99.9,-99.9,-99.9,0.03244273,7539,71.6433335112237
7543,68476,0.041158225,1.0912781999999999e-05,191.55138,4.2785745,36.547466,2.7067063,0.719428,0.006409807179653679,587731512076533903,0.8394743,36.27272,-0.6040562,10.835904,10.741354,10.936785,-0.06712307,-0.65522397,0.39712235,-0.1290508,0.0,-5.598290697525757,4,-99.9,-99.9,-99.9,-99.9,0.032501603999999996,7543,32.915351434194065
7544,68512,0.0344939,1.0084344999999999e-05,70.87401,1.546231,24.366648,1.5518641000000002,0.4636912,0.010051812718008538,587731511539597548,0.3045434,36.139072,-0.9627851999999999,9.10488,9.035667,9.194291,-0.61899996,-0.8984293999999999,-0.33236828,-0.6153988,0.0,-4.671749208238171,1,8.636196,8.494688,8.726992,8.61084,0.033657134,7544,72.26930412639098
7546,68540,0.05514659,1.1542403999999999e-05,279.4409,4.334292400000001,72.03791,2.7466880000000002,0.58872885,0.004608473917863339,588015508747976788,0.5071957,35.385643,-0.30782348,10.684882,10.59385,10.782099,0.31141153,0.0021164054,0.6215624,0.31183940000000004,0.0,-4.797727048133279,3,-99.9,-99.9,-99.9,-99.9,0.036209486,7546,59.522783401242975
7547,68557,0.04416672,8.513574e-06,282.57732999999996,3.0197008,68.30700999999999,2.2052321,0.61667204,0.0035700790396638775,588015508747911287,0.5821887,35.152187,-0.3801186,10.001533,9.914778,10.101534,-0.100873694,-0.2825067,0.12967288,-0.07641691,0.0,-4.1275079439404445,1,9.071849,9.062883,9.083839999999999,9.073362,0.034452922999999996,7547,54.39536816130858
7548,68559,0.04154569,1.0402452000000001e-05,192.32988,2.781288,39.733047,1.8292709999999999,0.68489486,0.004329597064282935,588015508747911291,0.7916795999999999,35.175095,-0.24826148,9.838107,9.746053999999999,9.934594,-0.48281499999999994,-0.6462139,-0.30435944,-0.47528666,0.0,-3.838002371845577,1,8.930383,8.909175,8.973092999999999,8.941133500000001,0.036285482,7548,37.657249089239656
7549,68561,0.05510703,1.1224899e-05,370.07367,3.8400002,100.08192,2.3452002999999997,0.56793255,0.00300993070557381,587731512612945932,0.1332553,35.14464,-0.06713161,9.719386,9.654810000000001,9.800298,-0.21182558,-0.46556053,0.58999985,0.062219664,0.0,-5.005846468576076,1,9.073172,9.064204,9.105758999999999,9.084982,0.035390466,7549,82.34225557592555
7550,68568,0.04027409,7.0372676e-06,525.7391,4.5525400000000005,142.9978,2.6506007,0.5654409,0.002416712742142143,587731512076140664,0.4834672,35.276012,-0.57649475,9.824107000000001,9.752568,9.922118,0.08768575,-0.110355936,0.34502253,0.11733329,0.0,-4.277146218318851,1,8.950325,8.942569,8.95808,8.950325,0.035157006,7550,61.08790375130513
7551,68571,0.05820873,4.947202299999999e-06,194.00995,2.502407,61.116524,1.8967922,0.50166535,0.0045980898634389936,587731511539335332,0.5823704000000001,35.443756,-0.95096254,9.445052,9.391049,9.524109,-0.0622697,-0.45629907,0.24386793,-0.10621557,0.0,-4.8772594022352145,1,8.650907499999999,8.607398,8.696508,8.651953,0.03563615,7551,54.38256276317031
7552,68574,0.052853554000000004,9.004765e-06,112.37975,2.0742083,28.966658000000002,1.6173358999999998,0.5887897,0.006582885452079568,588015507674234995,0.4356881,35.341114000000005,-1.1925028999999998,9.499189,9.402457,9.614991999999999,-0.7252829000000001,-0.8969732,-0.5428090999999999,-0.7198912,0.0,-3.907009670184564,1,8.739066000000001,8.686853999999999,8.804580999999999,8.745718,0.031959444,7552,64.17091316706612
7555,68640,0.040698666,2.3127883000000003e-05,30.133271999999998,1.7839692999999999,8.21707,1.4044159999999999,0.5643293,0.021421001384298328,588015509821456549,0.5751789,34.78236,0.61301017,9.877299,9.786997999999999,9.971257000000001,-0.37913224,-0.9006758,0.0124087585,-0.44413352,0.0,-5.340331311650875,3,-99.9,-99.9,-99.9,-99.9,0.04111285,7555,54.88783836616528
7556,68646,0.029806977000000002,8.617586e-06,737.32886,6.5677449999999995,125.98128500000001,2.9188237,0.7673552,0.0018419003584056125,587731513149620405,0.6710522,34.74853,0.32999095,10.506346,10.416027,10.604889,0.33153367,0.19304487,0.5232559,0.35815036,0.0,-3.864559538042963,1,9.129241,9.121889,9.136593,9.129241,0.038884956,7556,47.85167386969124
7557,68648,0.025734792000000003,1.2816192e-05,194.67131,2.532571,56.738197,2.4007912,0.53542644,0.005603382010991806,587731513149489317,0.6519659000000001,34.4786,0.25180050000000004,9.924552,9.840948,10.018991,-0.22562805,-0.47528950000000003,0.055675797,-0.20980684,0.0,-4.519938700722426,1,9.045483,9.006988,9.05842,9.032703,0.039687824,7557,49.31001318547664
7558,68660,0.036855675,7.907841e-06,437.7557,4.0549364,123.23143999999999,2.4256585,0.5505103,0.0026596293620345657,588015510358524075,0.2758136,35.235077000000004,1.0338565999999998,9.6734495,9.584351,9.7737875,-0.47106215,-0.5852986,-0.31944424,-0.45237142,0.0,-3.5140832084731652,1,8.692024,8.681117,8.708002,8.694559,0.03573817,7558,73.98949473030143
7559,68667,0.02441531,7.968857e-06,237.18482999999998,2.7940607,63.985462,2.183066,0.5690056,0.004228835199632823,587731513686687912,0.3728344,35.19433,0.6950953000000001,9.446419,9.372867999999999,9.540773,-0.47810212,-0.71583956,-0.21079801,-0.46331880000000003,0.0,-4.474718112144076,1,8.721207000000001,8.703134,8.783564,8.743349,0.036115475,7559,68.10947137197748
7560,68694,0.04917966,4.546639e-06,575.1125,4.5226793,189.32547,2.6438593999999997,0.48254374,0.002291305507844117,587731513149882547,0.3941492,35.32148,0.23491205,9.188203,9.125674,9.2845955,-0.027529255,-0.20748715,0.29227653,0.04239469,0.0,-4.277103477285558,1,8.5958805,8.571147999999999,8.618234,8.59469,0.036918055,7560,66.78707759430262
7562,68721,0.05791322,1.6813985e-05,41.851334,1.8571256,12.91319,1.5685745,0.5106758,0.017329319119815324,587731513150079171,0.8324370000000001,35.776540000000004,0.25297296,10.158288,10.064803,10.254764999999999,-0.70136344,-1.215341,-0.29418585,-0.7547634,0.0,-5.404362390814586,3,-99.9,-99.9,-99.9,-99.9,0.038228728,7562,33.65010323322372
7563,68722,0.058133107,5.0342524e-06,166.8082,2.2437806,52.10011,1.6418191999999998,0.5053787999999999,0.004647699920209936,587731513150079173,0.3560458,35.778133000000004,0.21133974,9.577832,9.514938,9.682324000000001,0.15883918,-0.072847486,0.47537324,0.20126288,0.0,-4.548338218991182,1,8.619838,8.593466000000001,8.664835,8.62915,0.039306216,7563,69.14244733905251
